v1
0.8.0-synthetic
---------------------SYSTEM INFO---------------------
os,cpu,gpu,ram,kernel,driver,cpuscheduler
Synthetic Linux (stutterscope demo data),Synthetic CPU,Synthetic GPU,32 GB,6.9.0,1.0.0,schedutil
--------------------FRAME METRICS--------------------
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
73.12,13.676,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69309372572
75.83,13.187,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69322559368
101.06,9.895,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69332454310
90.39,11.063,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69343517395
83.98,11.907,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69355424498
96.00,10.417,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69365841360
83.77,11.937,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69377778802
75.81,13.190,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69390968981
87.46,11.434,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69402402548
74.65,13.396,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69415798376
65.36,15.299,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69431097480
70.34,14.217,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69445314524
84.98,11.767,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69457081687
65.01,15.383,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69472464407
70.89,14.106,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69486570115
70.53,14.179,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69500749107
79.35,12.602,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69513350892
77.39,12.921,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69526271649
75.93,13.169,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69539440966
69.58,14.371,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69553812041
70.55,14.174,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69567985591
70.78,14.129,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69582114485
88.95,11.243,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69593357134
91.51,10.927,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69604284619
86.38,11.577,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69615861427
94.81,10.547,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69626408619
75.94,13.168,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69639576812
84.88,11.781,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69651358050
77.94,12.831,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69664188983
87.17,11.472,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69675661189
92.02,10.867,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69686528403
75.94,13.168,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69699696056
102.41,9.765,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69709460892
71.58,13.970,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69723430733
63.57,15.730,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69739160689
63.92,15.644,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69754804610
89.20,11.211,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69766015779
74.93,13.345,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69779360962
83.45,11.983,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69791344130
69.59,14.369,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69805713161
76.55,13.064,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69818777137
70.68,14.149,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69832926000
84.35,11.856,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69844781710
70.67,14.149,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69858931016
79.81,12.530,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69871460974
85.36,11.714,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69883175461
72.75,13.746,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69896921252
112.14,8.917,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69905838376
63.39,15.775,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69921613039
78.52,12.736,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69934348881
83.39,11.992,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69946340572
94.89,10.538,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69956878670
72.27,13.837,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69970715983
83.63,11.958,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69982673593
93.71,10.672,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,69993345099
87.77,11.393,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70004738496
79.44,12.588,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70017326227
82.32,12.147,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70029473240
76.58,13.058,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70042531405
80.49,12.423,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70054954887
87.33,11.451,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70066406198
83.61,11.960,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70078366673
69.93,14.301,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70092667216
104.13,9.603,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70102270297
76.27,13.111,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70115381361
93.74,10.667,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70126048674
70.31,14.222,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70140270635
74.79,13.371,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70153642003
67.84,14.741,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70168382572
79.14,12.635,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70181017929
108.77,9.193,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70190211282
108.39,9.226,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70199436928
70.51,14.182,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70213619214
75.94,13.168,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70226787438
80.33,12.449,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70239236451
73.37,13.629,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70252865094
94.55,10.576,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70263441455
74.80,13.369,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70276810061
81.29,12.302,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70289111951
87.36,11.447,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70300558990
72.68,13.760,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70314318599
80.07,12.489,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70326807152
74.06,13.502,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70340308852
85.31,11.721,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70352030206
80.72,12.389,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70364418787
71.42,14.003,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70378421351
69.55,14.378,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70392799152
80.42,12.435,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70405234119
78.87,12.679,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70417913527
86.69,11.535,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70429448797
103.51,9.660,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70439109254
70.32,14.221,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70453330082
77.37,12.926,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70466255788
80.12,12.482,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70478737491
86.01,11.626,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70490363691
96.59,10.354,86,86.6,50,58,64,1800,9500,6.2,155.0,9.4,0.0,640,4200,70500717226
36.33,27.527,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70528243851
141.97,7.044,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70535287760
98.07,10.197,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70545485021
113.44,8.815,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70554300018
90.70,11.026,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70565325913
103.30,9.681,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70575006817
31.21,32.038,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70607044792
108.73,9.197,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70616242254
114.78,8.712,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70624954220
105.34,9.493,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70634447201
117.74,8.494,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70642940795
123.51,8.096,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70651037185
31.55,31.697,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70682734368
106.35,9.403,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70692137682
97.74,10.231,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70702369124
119.84,8.344,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70710713541
109.18,9.159,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70719872363
101.51,9.851,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70729723488
33.48,29.867,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70759590228
83.41,11.989,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70771579207
109.09,9.167,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70780746058
97.82,10.223,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70790968943
116.15,8.609,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70799578326
103.98,9.617,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70809195810
32.57,30.702,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70839897434
111.75,8.949,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70848846117
126.32,7.917,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70856762692
111.14,8.998,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70865760582
133.71,7.479,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70873239646
114.09,8.765,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70882004341
23.43,42.686,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70924690759
94.02,10.637,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70935327301
120.67,8.287,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70943614639
139.65,7.161,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70950775548
118.62,8.431,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70959206048
95.60,10.460,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70969666291
54.37,18.394,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70988060295
99.23,10.078,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,70998138353
104.05,9.611,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,71007749208
122.77,8.146,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,71015894816
131.03,7.632,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,71023526561
122.65,8.153,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,71031679794
30.99,32.271,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,71063951256
110.61,9.041,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,71072991890
98.30,10.173,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,71083164817
105.28,9.498,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,71092663112
121.21,8.250,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,71100912984
112.33,8.902,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,71109815073
29.20,34.249,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,71144063744
101.46,9.856,42,60.2,52,58,64,1800,9500,6.2,158.0,9.4,0.0,640,4200,71153919471
60.20,16.612,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71170531293
29.35,34.071,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71204602252
60.15,16.625,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71221226755
30.21,33.106,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71254332820
58.44,17.112,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71271445060
30.06,33.263,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71304708280
58.86,16.990,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71321697783
29.52,33.873,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71355570589
57.27,17.463,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71373033246
30.24,33.064,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71406096987
60.07,16.647,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71422744030
29.91,33.436,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71456179831
60.63,16.493,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71472673204
29.58,33.812,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71506485134
58.59,17.068,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71523553323
30.01,33.328,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71556880950
60.63,16.492,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71573373424
29.58,33.809,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71607182067
59.05,16.935,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71624116834
30.08,33.244,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71657360965
59.74,16.740,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71674101407
30.00,33.335,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71707436241
60.52,16.524,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71723960135
29.53,33.862,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71757822450
61.57,16.242,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71774063960
30.46,32.827,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71806890814
60.76,16.457,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71823347879
29.95,33.384,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71856732218
61.56,16.244,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71872975780
30.03,33.299,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71906274968
59.98,16.672,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71922946770
29.55,33.840,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71956787001
58.39,17.126,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,71973912751
29.93,33.411,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72007324242
59.72,16.744,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72024068290
29.57,33.816,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72057884555
59.70,16.751,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72074635690
29.53,33.867,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72108502391
60.78,16.451,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72124953870
30.49,32.799,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72157753196
59.99,16.668,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72174421551
30.37,32.930,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72207351134
60.24,16.600,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72223950887
30.34,32.955,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72256906081
59.15,16.906,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72273812273
29.66,33.712,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72307524445
59.04,16.937,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72324461408
30.11,33.210,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72357671881
61.51,16.258,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72373929908
30.18,33.130,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72407059894
60.21,16.610,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72423669411
29.88,33.463,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72457132112
60.67,16.482,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72473613971
30.39,32.900,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72506514407
59.28,16.869,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72523383325
30.05,33.275,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72556658407
60.93,16.412,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72573070432
29.76,33.597,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72606667392
58.21,17.180,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72623846936
30.53,32.751,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72656597555
58.83,16.998,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72673595168
30.35,32.954,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72706549086
62.05,16.116,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72722665024
29.99,33.342,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72756007433
60.68,16.481,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72772488505
30.01,33.325,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72805813985
60.37,16.564,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72822378314
30.12,33.205,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72855583753
59.40,16.836,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72872419333
30.38,32.913,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72905331873
60.91,16.419,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72921750644
30.12,33.201,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72954951827
60.65,16.489,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,72971441166
30.27,33.033,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73004473896
60.09,16.641,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73021114415
30.17,33.148,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73054262624
60.68,16.480,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73070743005
29.84,33.507,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73104249554
58.95,16.964,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73121213082
30.64,32.640,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73153853124
60.55,16.516,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73170368700
30.24,33.068,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73203437077
60.39,16.559,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73219995698
30.03,33.305,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73253300713
60.66,16.486,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73269786665
30.08,33.250,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73303036573
58.45,17.108,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73320144516
30.39,32.911,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73353055190
59.40,16.836,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73369891291
29.75,33.617,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73403508274
60.79,16.449,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73419957292
30.05,33.277,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73453234019
60.86,16.431,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73469665328
29.93,33.415,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73503080666
60.07,16.646,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73519726958
29.93,33.411,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73553138041
58.67,17.045,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73570182873
30.20,33.110,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73603292588
59.66,16.761,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73620053996
29.80,33.557,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73653610606
61.01,16.390,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73670000530
30.08,33.244,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73703244605
60.16,16.622,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73719866877
29.87,33.484,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73753350699
57.96,17.252,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73770602602
30.36,32.935,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73803537379
58.71,17.031,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73820568868
29.67,33.700,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73854269354
58.46,17.107,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73871376033
29.98,33.360,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73904736308
61.46,16.270,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73921005878
29.51,33.884,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73954889381
60.83,16.439,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,73971328512
29.78,33.576,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,74004904248
62.39,16.028,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,74020932745
30.42,32.878,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,74053810465
60.48,16.533,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,74070343579
30.14,33.178,30,53.0,92,58,64,1800,9500,6.2,218.0,9.4,0.0,640,4200,74103521177
