Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),CPUClk(MHz),CPUUtil(%)
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,99.732356,16.890,16.890,0.338,16.890,16.890,32.732,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,99.766038,33.682,33.682,0.674,33.682,33.682,67.157,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,99.782587,16.549,16.549,0.331,16.549,16.549,33.398,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,99.815863,33.276,33.276,0.666,33.276,33.276,66.518,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,99.832196,16.334,16.334,0.327,16.334,16.334,33.578,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,99.865112,32.916,32.916,0.658,32.916,32.916,65.673,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,99.881632,16.520,16.520,0.330,16.520,16.520,33.300,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,99.915277,33.645,33.645,0.673,33.645,33.645,67.096,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,99.932122,16.845,16.845,0.337,16.845,16.845,33.413,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,99.965351,33.229,33.229,0.665,33.229,33.229,66.907,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,99.981274,15.923,15.923,0.318,15.923,15.923,31.649,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.014533,33.259,33.259,0.665,33.259,33.259,66.133,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.031145,16.612,16.612,0.332,16.612,16.612,32.910,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.064902,33.756,33.756,0.675,33.756,33.756,68.058,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.081470,16.568,16.568,0.331,16.568,16.568,31.820,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.114715,33.245,33.245,0.665,33.245,33.245,67.633,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.131859,17.144,17.144,0.343,17.144,17.144,34.352,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.165681,33.822,33.822,0.676,33.822,33.822,69.033,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.182601,16.920,16.920,0.338,16.920,16.920,34.939,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.215791,33.190,33.190,0.664,33.190,33.190,67.713,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.232196,16.405,16.405,0.328,16.405,16.405,32.467,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.265786,33.590,33.590,0.672,33.590,33.590,68.128,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.282395,16.609,16.609,0.332,16.609,16.609,32.509,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.316279,33.883,33.883,0.678,33.883,33.883,67.864,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.333100,16.821,16.821,0.336,16.821,16.821,33.451,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.365958,32.858,32.858,0.657,32.858,32.858,65.509,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.382883,16.926,16.926,0.339,16.926,16.926,33.339,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.416541,33.658,33.658,0.673,33.658,33.658,67.091,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.433747,17.207,17.207,0.344,17.207,17.207,33.523,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.466777,33.029,33.029,0.661,33.029,33.029,64.966,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.483686,16.909,16.909,0.338,16.909,16.909,33.113,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.517148,33.462,33.462,0.669,33.462,33.462,67.787,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.533878,16.730,16.730,0.335,16.730,16.730,33.201,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.567369,33.491,33.491,0.670,33.491,33.491,66.503,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.584051,16.682,16.682,0.334,16.682,16.682,34.116,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.617493,33.442,33.442,0.669,33.442,33.442,66.914,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.634530,17.037,17.037,0.341,17.037,17.037,33.352,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.667609,33.079,33.079,0.662,33.079,33.079,65.120,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.683858,16.249,16.249,0.325,16.249,16.249,33.580,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.717766,33.908,33.908,0.678,33.908,33.908,66.458,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.734211,16.444,16.444,0.329,16.444,16.444,32.631,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.767627,33.416,33.416,0.668,33.416,33.416,65.734,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.783826,16.200,16.200,0.324,16.200,16.200,33.306,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.817643,33.817,33.817,0.676,33.817,33.817,67.990,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.834299,16.656,16.656,0.333,16.656,16.656,34.628,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.868175,33.876,33.876,0.678,33.876,33.876,67.879,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.884201,16.025,16.025,0.321,16.025,16.025,33.032,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.917291,33.090,33.090,0.662,33.090,33.090,66.003,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.933852,16.560,16.560,0.331,16.560,16.560,32.995,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.967177,33.325,33.325,0.667,33.325,33.325,66.813,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,100.984229,17.052,17.052,0.341,17.052,17.052,34.443,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.017585,33.357,33.357,0.667,33.357,33.357,67.081,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.033873,16.288,16.288,0.326,16.288,16.288,31.766,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.067377,33.504,33.504,0.670,33.504,33.504,66.213,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.084207,16.830,16.830,0.337,16.830,16.830,32.724,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.117583,33.376,33.376,0.668,33.376,33.376,66.574,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.134415,16.833,16.833,0.337,16.833,16.833,33.234,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.167505,33.090,33.090,0.662,33.090,33.090,66.738,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.184073,16.567,16.567,0.331,16.567,16.567,33.841,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.217289,33.216,33.216,0.664,33.216,33.216,66.922,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.234320,17.031,17.031,0.341,17.031,17.031,35.975,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.267688,33.368,33.368,0.667,33.368,33.368,65.452,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.284053,16.365,16.365,0.327,16.365,16.365,32.861,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.317321,33.268,33.268,0.665,33.268,33.268,67.940,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.334616,17.295,17.295,0.346,17.295,17.295,34.359,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.367983,33.367,33.367,0.667,33.367,33.367,66.738,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.384257,16.274,16.274,0.325,16.274,16.274,32.915,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.417686,33.429,33.429,0.669,33.429,33.429,67.713,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.434463,16.777,16.777,0.336,16.777,16.777,35.089,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.467279,32.816,32.816,0.656,32.816,32.816,65.048,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.483698,16.419,16.419,0.328,16.419,16.419,33.007,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.516720,33.022,33.022,0.660,33.022,33.022,66.291,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.533229,16.509,16.509,0.330,16.509,16.509,32.917,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.566677,33.448,33.448,0.669,33.448,33.448,67.940,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.583275,16.598,16.598,0.332,16.598,16.598,34.483,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.616500,33.226,33.226,0.665,33.226,33.226,66.685,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.633577,17.077,17.077,0.342,17.077,17.077,35.452,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.666813,33.235,33.235,0.665,33.235,33.235,67.588,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.682976,16.163,16.163,0.323,16.163,16.163,31.232,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.716169,33.193,33.193,0.664,33.193,33.193,67.492,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.732807,16.638,16.638,0.333,16.638,16.638,34.002,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.766306,33.499,33.499,0.670,33.499,33.499,68.763,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.782796,16.490,16.490,0.330,16.490,16.490,35.039,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.815641,32.845,32.845,0.657,32.845,32.845,65.393,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.832324,16.683,16.683,0.334,16.683,16.683,33.805,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.865491,33.167,33.167,0.663,33.167,33.167,68.409,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.881538,16.048,16.048,0.321,16.048,16.048,32.689,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.914877,33.338,33.338,0.667,33.338,33.338,66.958,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.931550,16.673,16.673,0.333,16.673,16.673,33.074,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.965147,33.597,33.597,0.672,33.597,33.597,65.973,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,101.981579,16.432,16.432,0.329,16.432,16.432,34.364,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.014679,33.099,33.099,0.662,33.099,33.099,65.598,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.030996,16.318,16.318,0.326,16.318,16.318,33.489,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.064694,33.698,33.698,0.674,33.698,33.698,67.238,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.080683,15.989,15.989,0.320,15.989,15.989,31.563,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.113693,33.010,33.010,0.660,33.010,33.010,66.477,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.131197,17.504,17.504,0.350,17.504,17.504,34.147,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.164883,33.687,33.687,0.674,33.687,33.687,65.452,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.181819,16.935,16.935,0.339,16.935,16.935,31.883,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.215370,33.551,33.551,0.671,33.551,33.551,68.867,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.232281,16.911,16.911,0.338,16.911,16.911,32.681,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.265357,33.076,33.076,0.662,33.076,33.076,65.296,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.282658,17.301,17.301,0.346,17.301,17.301,35.023,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.315749,33.092,33.092,0.662,33.092,33.092,65.422,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.332496,16.747,16.747,0.335,16.747,16.747,32.896,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.365545,33.049,33.049,0.661,33.049,33.049,64.601,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.382493,16.948,16.948,0.339,16.948,16.948,34.990,1800,9500,92,62,4200,30
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,102.416374,33.881,33.881,0.678,33.881,33.881,68.296,1800,9500,92,62,4200,30
