Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange,msFlipDelay,msUntilRenderStart,msGPUActive,msGPUVideoActive,msSinceInput,QPCTime
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.299348,0.669,33.463,0,Hardware: Independent Flip,27.707,33.463,33.463,0.000,-3.346,30.786,0.000,0.000,63840000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.315742,0.328,16.394,0,Hardware: Independent Flip,13.574,16.394,16.394,0.000,-1.639,15.082,0.000,0.000,63850000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.348882,0.663,33.141,0,Hardware: Independent Flip,27.441,33.141,33.141,0.000,-3.314,30.490,0.000,0.000,63860000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.365300,0.328,16.418,0,Hardware: Independent Flip,13.594,16.418,16.418,0.000,-1.642,15.104,0.000,0.000,63870000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.398479,0.664,33.179,0,Hardware: Independent Flip,27.472,33.179,33.179,0.000,-3.318,30.525,0.000,0.000,63880000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.415155,0.334,16.676,0,Hardware: Independent Flip,13.808,16.676,16.676,0.000,-1.668,15.342,0.000,0.000,63890000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.448428,0.665,33.273,0,Hardware: Independent Flip,27.550,33.273,33.273,0.000,-3.327,30.611,0.000,0.000,63900000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.464855,0.329,16.427,0,Hardware: Independent Flip,13.601,16.427,16.427,0.000,-1.643,15.113,0.000,0.000,63910000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.498217,0.667,33.362,0,Hardware: Independent Flip,27.624,33.362,33.362,0.000,-3.336,30.693,0.000,0.000,63920000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.514801,0.332,16.585,0,Hardware: Independent Flip,13.732,16.585,16.585,0.000,-1.658,15.258,0.000,0.000,63930000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.548099,0.666,33.298,0,Hardware: Independent Flip,27.570,33.298,33.298,0.000,-3.330,30.634,0.000,0.000,63940000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.564723,0.332,16.624,0,Hardware: Independent Flip,13.765,16.624,16.624,0.000,-1.662,15.294,0.000,0.000,63950000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.597912,0.664,33.189,0,Hardware: Independent Flip,27.481,33.189,33.189,0.000,-3.319,30.534,0.000,0.000,63960000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.614410,0.330,16.498,0,Hardware: Independent Flip,13.660,16.498,16.498,0.000,-1.650,15.178,0.000,0.000,63970000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.647778,0.667,33.368,0,Hardware: Independent Flip,27.629,33.368,33.368,0.000,-3.337,30.699,0.000,0.000,63980000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.664950,0.343,17.172,0,Hardware: Independent Flip,14.218,17.172,17.172,0.000,-1.717,15.798,0.000,0.000,63990000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.698445,0.670,33.495,0,Hardware: Independent Flip,27.734,33.495,33.495,0.000,-3.350,30.816,0.000,0.000,64000000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.714913,0.329,16.467,0,Hardware: Independent Flip,13.635,16.467,16.467,0.000,-1.647,15.150,0.000,0.000,64010000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.748668,0.675,33.755,0,Hardware: Independent Flip,27.949,33.755,33.755,0.000,-3.376,31.055,0.000,0.000,64020000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.765175,0.330,16.507,0,Hardware: Independent Flip,13.668,16.507,16.507,0.000,-1.651,15.187,0.000,0.000,64030000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.798413,0.665,33.238,0,Hardware: Independent Flip,27.521,33.238,33.238,0.000,-3.324,30.579,0.000,0.000,64040000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.815255,0.337,16.842,0,Hardware: Independent Flip,13.945,16.842,16.842,0.000,-1.684,15.494,0.000,0.000,64050000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.849085,0.677,33.830,0,Hardware: Independent Flip,28.011,33.830,33.830,0.000,-3.383,31.124,0.000,0.000,64060000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.865412,0.327,16.327,0,Hardware: Independent Flip,13.519,16.327,16.327,0.000,-1.633,15.021,0.000,0.000,64070000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.898537,0.662,33.125,0,Hardware: Independent Flip,27.427,33.125,33.125,0.000,-3.312,30.475,0.000,0.000,64080000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.915354,0.336,16.817,0,Hardware: Independent Flip,13.925,16.817,16.817,0.000,-1.682,15.472,0.000,0.000,64090000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.948598,0.665,33.244,0,Hardware: Independent Flip,27.526,33.244,33.244,0.000,-3.324,30.584,0.000,0.000,64100000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.965385,0.336,16.787,0,Hardware: Independent Flip,13.900,16.787,16.787,0.000,-1.679,15.444,0.000,0.000,64110000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,80.998955,0.671,33.570,0,Hardware: Independent Flip,27.796,33.570,33.570,0.000,-3.357,30.884,0.000,0.000,64120000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.015951,0.340,16.996,0,Hardware: Independent Flip,14.073,16.996,16.996,0.000,-1.700,15.636,0.000,0.000,64130000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.048850,0.658,32.900,0,Hardware: Independent Flip,27.241,32.900,32.900,0.000,-3.290,30.268,0.000,0.000,64140000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.065431,0.332,16.581,0,Hardware: Independent Flip,13.729,16.581,16.581,0.000,-1.658,15.254,0.000,0.000,64150000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.098848,0.668,33.417,0,Hardware: Independent Flip,27.669,33.417,33.417,0.000,-3.342,30.743,0.000,0.000,64160000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.114819,0.319,15.972,0,Hardware: Independent Flip,13.224,15.972,15.972,0.000,-1.597,14.694,0.000,0.000,64170000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.148208,0.668,33.388,0,Hardware: Independent Flip,27.646,33.388,33.388,0.000,-3.339,30.717,0.000,0.000,64180000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.164940,0.335,16.732,0,Hardware: Independent Flip,13.854,16.732,16.732,0.000,-1.673,15.393,0.000,0.000,64190000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.198348,0.668,33.408,0,Hardware: Independent Flip,27.662,33.408,33.408,0.000,-3.341,30.736,0.000,0.000,64200000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.215023,0.334,16.675,0,Hardware: Independent Flip,13.807,16.675,16.675,0.000,-1.668,15.341,0.000,0.000,64210000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.248029,0.660,33.006,0,Hardware: Independent Flip,27.329,33.006,33.006,0.000,-3.301,30.365,0.000,0.000,64220000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.264476,0.329,16.447,0,Hardware: Independent Flip,13.618,16.447,16.447,0.000,-1.645,15.131,0.000,0.000,64230000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.297943,0.669,33.468,0,Hardware: Independent Flip,27.711,33.468,33.468,0.000,-3.347,30.790,0.000,0.000,64240000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.314737,0.336,16.794,0,Hardware: Independent Flip,13.905,16.794,16.794,0.000,-1.679,15.450,0.000,0.000,64250000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.348245,0.670,33.509,0,Hardware: Independent Flip,27.745,33.509,33.509,0.000,-3.351,30.828,0.000,0.000,64260000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.364121,0.318,15.876,0,Hardware: Independent Flip,13.145,15.876,15.876,0.000,-1.588,14.606,0.000,0.000,64270000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.397688,0.671,33.567,0,Hardware: Independent Flip,27.793,33.567,33.567,0.000,-3.357,30.881,0.000,0.000,64280000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.414694,0.340,17.006,0,Hardware: Independent Flip,14.081,17.006,17.006,0.000,-1.701,15.646,0.000,0.000,64290000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.448072,0.668,33.378,0,Hardware: Independent Flip,27.637,33.378,33.378,0.000,-3.338,30.708,0.000,0.000,64300000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.464682,0.332,16.610,0,Hardware: Independent Flip,13.753,16.610,16.610,0.000,-1.661,15.281,0.000,0.000,64310000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.497959,0.666,33.277,0,Hardware: Independent Flip,27.553,33.277,33.277,0.000,-3.328,30.615,0.000,0.000,64320000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.514343,0.328,16.383,0,Hardware: Independent Flip,13.566,16.383,16.383,0.000,-1.638,15.073,0.000,0.000,64330000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.547787,0.669,33.445,0,Hardware: Independent Flip,27.692,33.445,33.445,0.000,-3.344,30.769,0.000,0.000,64340000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.564446,0.333,16.659,0,Hardware: Independent Flip,13.794,16.659,16.659,0.000,-1.666,15.326,0.000,0.000,64350000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.598053,0.672,33.607,0,Hardware: Independent Flip,27.826,33.607,33.607,0.000,-3.361,30.918,0.000,0.000,64360000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.614905,0.337,16.852,0,Hardware: Independent Flip,13.953,16.852,16.852,0.000,-1.685,15.504,0.000,0.000,64370000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.648264,0.667,33.359,0,Hardware: Independent Flip,27.621,33.359,33.359,0.000,-3.336,30.690,0.000,0.000,64380000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.665075,0.336,16.811,0,Hardware: Independent Flip,13.920,16.811,16.811,0.000,-1.681,15.466,0.000,0.000,64390000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.698186,0.662,33.111,0,Hardware: Independent Flip,27.416,33.111,33.111,0.000,-3.311,30.462,0.000,0.000,64400000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.714611,0.329,16.425,0,Hardware: Independent Flip,13.600,16.425,16.425,0.000,-1.643,15.111,0.000,0.000,64410000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.748055,0.669,33.444,0,Hardware: Independent Flip,27.692,33.444,33.444,0.000,-3.344,30.768,0.000,0.000,64420000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.764683,0.333,16.628,0,Hardware: Independent Flip,13.768,16.628,16.628,0.000,-1.663,15.298,0.000,0.000,64430000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.797755,0.661,33.072,0,Hardware: Independent Flip,27.384,33.072,33.072,0.000,-3.307,30.426,0.000,0.000,64440000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.814698,0.339,16.943,0,Hardware: Independent Flip,14.029,16.943,16.943,0.000,-1.694,15.588,0.000,0.000,64450000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.847585,0.658,32.887,0,Hardware: Independent Flip,27.230,32.887,32.887,0.000,-3.289,30.256,0.000,0.000,64460000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.864475,0.338,16.890,0,Hardware: Independent Flip,13.985,16.890,16.890,0.000,-1.689,15.539,0.000,0.000,64470000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.898124,0.673,33.648,0,Hardware: Independent Flip,27.861,33.648,33.648,0.000,-3.365,30.956,0.000,0.000,64480000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.914951,0.337,16.827,0,Hardware: Independent Flip,13.933,16.827,16.827,0.000,-1.683,15.481,0.000,0.000,64490000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.948548,0.672,33.597,0,Hardware: Independent Flip,27.818,33.597,33.597,0.000,-3.360,30.909,0.000,0.000,64500000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.965108,0.331,16.560,0,Hardware: Independent Flip,13.712,16.560,16.560,0.000,-1.656,15.235,0.000,0.000,64510000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,81.998324,0.664,33.216,0,Hardware: Independent Flip,27.503,33.216,33.216,0.000,-3.322,30.559,0.000,0.000,64520000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.014722,0.328,16.398,0,Hardware: Independent Flip,13.577,16.398,16.398,0.000,-1.640,15.086,0.000,0.000,64530000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.047930,0.664,33.208,0,Hardware: Independent Flip,27.496,33.208,33.208,0.000,-3.321,30.552,0.000,0.000,64540000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.064075,0.323,16.145,0,Hardware: Independent Flip,13.368,16.145,16.145,0.000,-1.615,14.853,0.000,0.000,64550000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.097370,0.666,33.294,0,Hardware: Independent Flip,27.568,33.294,33.294,0.000,-3.329,30.631,0.000,0.000,64560000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.114052,0.334,16.682,0,Hardware: Independent Flip,13.813,16.682,16.682,0.000,-1.668,15.348,0.000,0.000,64570000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.147468,0.668,33.416,0,Hardware: Independent Flip,27.668,33.416,33.416,0.000,-3.342,30.743,0.000,0.000,64580000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.163933,0.329,16.465,0,Hardware: Independent Flip,13.633,16.465,16.465,0.000,-1.646,15.147,0.000,0.000,64590000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.197812,0.678,33.879,0,Hardware: Independent Flip,28.052,33.879,33.879,0.000,-3.388,31.169,0.000,0.000,64600000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.214475,0.333,16.663,0,Hardware: Independent Flip,13.797,16.663,16.663,0.000,-1.666,15.330,0.000,0.000,64610000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.248268,0.676,33.793,0,Hardware: Independent Flip,27.980,33.793,33.793,0.000,-3.379,31.089,0.000,0.000,64620000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.265520,0.345,17.253,0,Hardware: Independent Flip,14.285,17.253,17.253,0.000,-1.725,15.872,0.000,0.000,64630000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.299185,0.673,33.664,0,Hardware: Independent Flip,27.874,33.664,33.664,0.000,-3.366,30.971,0.000,0.000,64640000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.315704,0.330,16.520,0,Hardware: Independent Flip,13.678,16.520,16.520,0.000,-1.652,15.198,0.000,0.000,64650000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.349038,0.667,33.333,0,Hardware: Independent Flip,27.600,33.333,33.333,0.000,-3.333,30.667,0.000,0.000,64660000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.365851,0.336,16.813,0,Hardware: Independent Flip,13.921,16.813,16.813,0.000,-1.681,15.468,0.000,0.000,64670000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.398806,0.659,32.956,0,Hardware: Independent Flip,27.287,32.956,32.956,0.000,-3.296,30.319,0.000,0.000,64680000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.415574,0.335,16.768,0,Hardware: Independent Flip,13.884,16.768,16.768,0.000,-1.677,15.426,0.000,0.000,64690000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.449187,0.672,33.613,0,Hardware: Independent Flip,27.832,33.613,33.613,0.000,-3.361,30.924,0.000,0.000,64700000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.466090,0.338,16.903,0,Hardware: Independent Flip,13.996,16.903,16.903,0.000,-1.690,15.551,0.000,0.000,64710000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.499343,0.665,33.253,0,Hardware: Independent Flip,27.533,33.253,33.253,0.000,-3.325,30.592,0.000,0.000,64720000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.516087,0.335,16.744,0,Hardware: Independent Flip,13.864,16.744,16.744,0.000,-1.674,15.404,0.000,0.000,64730000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.549183,0.662,33.096,0,Hardware: Independent Flip,27.404,33.096,33.096,0.000,-3.310,30.449,0.000,0.000,64740000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.566035,0.337,16.851,0,Hardware: Independent Flip,13.953,16.851,16.851,0.000,-1.685,15.503,0.000,0.000,64750000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.599655,0.672,33.620,0,Hardware: Independent Flip,27.838,33.620,33.620,0.000,-3.362,30.931,0.000,0.000,64760000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.616193,0.331,16.538,0,Hardware: Independent Flip,13.693,16.538,16.538,0.000,-1.654,15.215,0.000,0.000,64770000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.649429,0.665,33.236,0,Hardware: Independent Flip,27.519,33.236,33.236,0.000,-3.324,30.577,0.000,0.000,64780000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.666268,0.337,16.839,0,Hardware: Independent Flip,13.942,16.839,16.839,0.000,-1.684,15.492,0.000,0.000,64790000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.699380,0.662,33.112,0,Hardware: Independent Flip,27.417,33.112,33.112,0.000,-3.311,30.463,0.000,0.000,64800000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.715896,0.330,16.517,0,Hardware: Independent Flip,13.676,16.517,16.517,0.000,-1.652,15.195,0.000,0.000,64810000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.748902,0.660,33.006,0,Hardware: Independent Flip,27.329,33.006,33.006,0.000,-3.301,30.366,0.000,0.000,64820000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.765434,0.331,16.531,0,Hardware: Independent Flip,13.688,16.531,16.531,0.000,-1.653,15.209,0.000,0.000,64830000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.798713,0.666,33.279,0,Hardware: Independent Flip,27.555,33.279,33.279,0.000,-3.328,30.617,0.000,0.000,64840000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.815657,0.339,16.944,0,Hardware: Independent Flip,14.030,16.944,16.944,0.000,-1.694,15.589,0.000,0.000,64850000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.849107,0.669,33.450,0,Hardware: Independent Flip,27.697,33.450,33.450,0.000,-3.345,30.774,0.000,0.000,64860000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.865750,0.333,16.643,0,Hardware: Independent Flip,13.781,16.643,16.643,0.000,-1.664,15.312,0.000,0.000,64870000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.899439,0.674,33.689,0,Hardware: Independent Flip,27.894,33.689,33.689,0.000,-3.369,30.994,0.000,0.000,64880000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.916274,0.337,16.835,0,Hardware: Independent Flip,13.939,16.835,16.835,0.000,-1.683,15.488,0.000,0.000,64890000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.949605,0.667,33.331,0,Hardware: Independent Flip,27.598,33.331,33.331,0.000,-3.333,30.664,0.000,0.000,64900000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.966440,0.337,16.835,0,Hardware: Independent Flip,13.939,16.835,16.835,0.000,-1.683,15.488,0.000,0.000,64910000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,82.999562,0.662,33.122,0,Hardware: Independent Flip,27.425,33.122,33.122,0.000,-3.312,30.473,0.000,0.000,64920000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.016234,0.333,16.672,0,Hardware: Independent Flip,13.804,16.672,16.672,0.000,-1.667,15.338,0.000,0.000,64930000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.049437,0.664,33.203,0,Hardware: Independent Flip,27.492,33.203,33.203,0.000,-3.320,30.547,0.000,0.000,64940000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.066488,0.341,17.051,0,Hardware: Independent Flip,14.119,17.051,17.051,0.000,-1.705,15.687,0.000,0.000,64950000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.099742,0.665,33.254,0,Hardware: Independent Flip,27.534,33.254,33.254,0.000,-3.325,30.593,0.000,0.000,64960000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.116317,0.332,16.575,0,Hardware: Independent Flip,13.724,16.575,16.575,0.000,-1.658,15.249,0.000,0.000,64970000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.149777,0.669,33.460,0,Hardware: Independent Flip,27.705,33.460,33.460,0.000,-3.346,30.783,0.000,0.000,64980000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.166272,0.330,16.495,0,Hardware: Independent Flip,13.657,16.495,16.495,0.000,-1.649,15.175,0.000,0.000,64990000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.199681,0.668,33.409,0,Hardware: Independent Flip,27.663,33.409,33.409,0.000,-3.341,30.736,0.000,0.000,65000000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.216589,0.338,16.908,0,Hardware: Independent Flip,14.000,16.908,16.908,0.000,-1.691,15.555,0.000,0.000,65010000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.249920,0.667,33.332,0,Hardware: Independent Flip,27.599,33.332,33.332,0.000,-3.333,30.665,0.000,0.000,65020000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.266461,0.331,16.541,0,Hardware: Independent Flip,13.696,16.541,16.541,0.000,-1.654,15.218,0.000,0.000,65030000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.299328,0.657,32.867,0,Hardware: Independent Flip,27.214,32.867,32.867,0.000,-3.287,30.237,0.000,0.000,65040000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.316276,0.339,16.948,0,Hardware: Independent Flip,14.033,16.948,16.948,0.000,-1.695,15.592,0.000,0.000,65050000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.349596,0.666,33.320,0,Hardware: Independent Flip,27.589,33.320,33.320,0.000,-3.332,30.654,0.000,0.000,65060000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.366436,0.337,16.840,0,Hardware: Independent Flip,13.943,16.840,16.840,0.000,-1.684,15.493,0.000,0.000,65070000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.399246,0.656,32.810,0,Hardware: Independent Flip,27.167,32.810,32.810,0.000,-3.281,30.186,0.000,0.000,65080000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.416056,0.336,16.810,0,Hardware: Independent Flip,13.919,16.810,16.810,0.000,-1.681,15.465,0.000,0.000,65090000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.449365,0.666,33.309,0,Hardware: Independent Flip,27.580,33.309,33.309,0.000,-3.331,30.644,0.000,0.000,65100000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.465901,0.331,16.536,0,Hardware: Independent Flip,13.692,16.536,16.536,0.000,-1.654,15.213,0.000,0.000,65110000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.499171,0.665,33.270,0,Hardware: Independent Flip,27.548,33.270,33.270,0.000,-3.327,30.608,0.000,0.000,65120000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.516085,0.338,16.914,0,Hardware: Independent Flip,14.005,16.914,16.914,0.000,-1.691,15.561,0.000,0.000,65130000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.549008,0.658,32.922,0,Hardware: Independent Flip,27.260,32.922,32.922,0.000,-3.292,30.288,0.000,0.000,65140000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.565662,0.333,16.655,0,Hardware: Independent Flip,13.790,16.655,16.655,0.000,-1.665,15.322,0.000,0.000,65150000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.599112,0.669,33.450,0,Hardware: Independent Flip,27.697,33.450,33.450,0.000,-3.345,30.774,0.000,0.000,65160000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.615752,0.333,16.639,0,Hardware: Independent Flip,13.777,16.639,16.639,0.000,-1.664,15.308,0.000,0.000,65170000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.649247,0.670,33.495,0,Hardware: Independent Flip,27.734,33.495,33.495,0.000,-3.350,30.816,0.000,0.000,65180000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.666301,0.341,17.054,0,Hardware: Independent Flip,14.121,17.054,17.054,0.000,-1.705,15.690,0.000,0.000,65190000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.699890,0.672,33.589,0,Hardware: Independent Flip,27.812,33.589,33.589,0.000,-3.359,30.902,0.000,0.000,65200000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,83.716340,0.329,16.451,0,Hardware: Independent Flip,13.621,16.451,16.451,0.000,-1.645,15.135,0.000,0.000,65210000
