Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartQPC,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency,InstrumentedLatency
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73370000,16.4161,4.9248,11.4913,1.5103,15.1028,15.1028,1.3133,0.0000,31.2032,16.4161,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73380000,33.5251,10.0575,23.4676,3.0843,30.8431,30.8431,2.6820,0.0000,66.9419,33.5251,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73390000,17.3549,5.2065,12.1485,1.5967,15.9665,15.9665,1.3884,0.0000,34.4782,17.3549,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73400000,33.4920,10.0476,23.4444,3.0813,30.8126,30.8126,2.6794,0.0000,66.9108,33.4920,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73410000,16.2017,4.8605,11.3412,1.4906,14.9056,14.9056,1.2961,0.0000,32.4763,16.2017,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73420000,33.3272,9.9981,23.3290,3.0661,30.6610,30.6610,2.6662,0.0000,66.2334,33.3272,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73430000,16.4153,4.9246,11.4907,1.5102,15.1021,15.1021,1.3132,0.0000,32.4475,16.4153,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73440000,33.1302,9.9391,23.1912,3.0480,30.4798,30.4798,2.6504,0.0000,67.8810,33.1302,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73450000,17.1061,5.1318,11.9743,1.5738,15.7376,15.7376,1.3685,0.0000,34.6056,17.1061,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73460000,33.5805,10.0742,23.5064,3.0894,30.8941,30.8941,2.6864,0.0000,65.9264,33.5805,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73470000,16.9956,5.0987,11.8969,1.5636,15.6359,15.6359,1.3596,0.0000,34.8396,16.9956,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73480000,32.9920,9.8976,23.0944,3.0353,30.3526,30.3526,2.6394,0.0000,65.0067,32.9920,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73490000,16.6926,5.0078,11.6848,1.5357,15.3571,15.3571,1.3354,0.0000,33.2466,16.6926,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73500000,33.4023,10.0207,23.3816,3.0730,30.7302,30.7302,2.6722,0.0000,67.0514,33.4023,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73510000,16.7329,5.0199,11.7131,1.5394,15.3943,15.3943,1.3386,0.0000,34.7958,16.7329,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73520000,33.3277,9.9983,23.3294,3.0662,30.6615,30.6615,2.6662,0.0000,66.2684,33.3277,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73530000,16.5176,4.9553,11.5623,1.5196,15.1962,15.1962,1.3214,0.0000,33.3522,16.5176,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73540000,33.2284,9.9685,23.2599,3.0570,30.5701,30.5701,2.6583,0.0000,66.0912,33.2284,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73550000,16.7624,5.0287,11.7337,1.5421,15.4214,15.4214,1.3410,0.0000,33.5511,16.7624,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73560000,33.4914,10.0474,23.4440,3.0812,30.8121,30.8121,2.6793,0.0000,68.9862,33.4914,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73570000,16.5693,4.9708,11.5985,1.5244,15.2438,15.2438,1.3255,0.0000,33.3982,16.5693,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73580000,33.4153,10.0246,23.3907,3.0742,30.7421,30.7421,2.6732,0.0000,66.0704,33.4153,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73590000,16.7291,5.0187,11.7104,1.5391,15.3908,15.3908,1.3383,0.0000,33.2696,16.7291,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73600000,33.3488,10.0046,23.3442,3.0681,30.6809,30.6809,2.6679,0.0000,65.2448,33.3488,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73610000,16.7536,5.0261,11.7275,1.5413,15.4133,15.4133,1.3403,0.0000,33.8603,16.7536,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73620000,33.0553,9.9166,23.1387,3.0411,30.4109,30.4109,2.6444,0.0000,66.1964,33.0553,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73630000,16.8031,5.0409,11.7622,1.5459,15.4589,15.4589,1.3443,0.0000,33.4014,16.8031,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73640000,34.3109,10.2933,24.0176,3.1566,31.5660,31.5660,2.7449,0.0000,69.6103,34.3109,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73650000,17.1323,5.1397,11.9926,1.5762,15.7617,15.7617,1.3706,0.0000,34.3966,17.1323,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73660000,33.7607,10.1282,23.6325,3.1060,31.0599,31.0599,2.7009,0.0000,67.0072,33.7607,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73670000,16.3800,4.9140,11.4660,1.5070,15.0696,15.0696,1.3104,0.0000,32.8677,16.3800,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73680000,33.4167,10.0250,23.3917,3.0743,30.7434,30.7434,2.6733,0.0000,67.4210,33.4167,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73690000,16.4126,4.9238,11.4888,1.5100,15.0996,15.0996,1.3130,0.0000,33.5260,16.4126,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73700000,33.8104,10.1431,23.6673,3.1106,31.1055,31.1055,2.7048,0.0000,67.8078,33.8104,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73710000,17.2149,5.1645,12.0504,1.5838,15.8377,15.8377,1.3772,0.0000,35.4464,17.2149,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73720000,33.1359,9.9408,23.1952,3.0485,30.4851,30.4851,2.6509,0.0000,65.2489,33.1359,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73730000,16.8807,5.0642,11.8165,1.5530,15.5303,15.5303,1.3505,0.0000,33.9034,16.8807,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73740000,32.8249,9.8475,22.9774,3.0199,30.1989,30.1989,2.6260,0.0000,66.6796,32.8249,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73750000,16.4886,4.9466,11.5420,1.5170,15.1695,15.1695,1.3191,0.0000,31.9089,16.4886,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73760000,32.7259,9.8178,22.9081,3.0108,30.1078,30.1078,2.6181,0.0000,66.5240,32.7259,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73770000,16.5852,4.9756,11.6096,1.5258,15.2584,15.2584,1.3268,0.0000,33.4019,16.5852,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73780000,33.7221,10.1166,23.6054,3.1024,31.0243,31.0243,2.6978,0.0000,67.9929,33.7221,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73790000,17.1121,5.1336,11.9785,1.5743,15.7431,15.7431,1.3690,0.0000,32.9157,17.1121,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73800000,33.1256,9.9377,23.1879,3.0476,30.4756,30.4756,2.6500,0.0000,67.2320,33.1256,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73810000,16.6375,4.9912,11.6462,1.5306,15.3065,15.3065,1.3310,0.0000,33.3744,16.6375,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73820000,33.5626,10.0688,23.4938,3.0878,30.8776,30.8776,2.6850,0.0000,65.9972,33.5626,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73830000,16.6402,4.9921,11.6482,1.5309,15.3090,15.3090,1.3312,0.0000,32.3212,16.6402,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73840000,32.7724,9.8317,22.9407,3.0151,30.1506,30.1506,2.6218,0.0000,65.3899,32.7724,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73850000,16.3427,4.9028,11.4399,1.5035,15.0353,15.0353,1.3074,0.0000,32.8851,16.3427,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73860000,33.0087,9.9026,23.1061,3.0368,30.3680,30.3680,2.6407,0.0000,65.2705,33.0087,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73870000,16.8460,5.0538,11.7922,1.5498,15.4983,15.4983,1.3477,0.0000,32.5925,16.8460,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73880000,33.5344,10.0603,23.4741,3.0852,30.8516,30.8516,2.6827,0.0000,67.2920,33.5344,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73890000,16.4585,4.9375,11.5209,1.5142,15.1418,15.1418,1.3167,0.0000,32.2553,16.4585,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73900000,33.0170,9.9051,23.1119,3.0376,30.3757,30.3757,2.6414,0.0000,65.9804,33.0170,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73910000,16.5064,4.9519,11.5545,1.5186,15.1859,15.1859,1.3205,0.0000,34.7587,16.5064,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73920000,33.2350,9.9705,23.2645,3.0576,30.5762,30.5762,2.6588,0.0000,67.1428,33.2350,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73930000,16.8798,5.0640,11.8159,1.5529,15.5295,15.5295,1.3504,0.0000,32.6255,16.8798,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73940000,33.0907,9.9272,23.1635,3.0443,30.4434,30.4434,2.6473,0.0000,66.1670,33.0907,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73950000,16.7282,5.0185,11.7097,1.5390,15.3899,15.3899,1.3383,0.0000,31.1787,16.7282,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73960000,34.0191,10.2057,23.8134,3.1298,31.2976,31.2976,2.7215,0.0000,68.0522,34.0191,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73970000,16.6288,4.9886,11.6401,1.5298,15.2985,15.2985,1.3303,0.0000,32.6046,16.6288,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73980000,33.6388,10.0916,23.5472,3.0948,30.9477,30.9477,2.6911,0.0000,69.6612,33.6388,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,73990000,17.0187,5.1056,11.9131,1.5657,15.6572,15.6572,1.3615,0.0000,34.0520,17.0187,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74000000,33.2404,9.9721,23.2683,3.0581,30.5811,30.5811,2.6592,0.0000,67.6912,33.2404,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74010000,16.8966,5.0690,11.8276,1.5545,15.5449,15.5449,1.3517,0.0000,33.8016,16.8966,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74020000,33.8162,10.1449,23.6713,3.1111,31.1109,31.1109,2.7053,0.0000,66.8704,33.8162,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74030000,16.4706,4.9412,11.5294,1.5153,15.1530,15.1530,1.3177,0.0000,34.5068,16.4706,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74040000,32.8732,9.8620,23.0112,3.0243,30.2434,30.2434,2.6299,0.0000,64.7820,32.8732,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74050000,16.4749,4.9425,11.5324,1.5157,15.1569,15.1569,1.3180,0.0000,31.7688,16.4749,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74060000,33.1260,9.9378,23.1882,3.0476,30.4759,30.4759,2.6501,0.0000,65.1229,33.1260,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74070000,16.4727,4.9418,11.5309,1.5155,15.1548,15.1548,1.3178,0.0000,31.2407,16.4727,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74080000,33.3212,9.9964,23.3249,3.0656,30.6555,30.6555,2.6657,0.0000,65.5554,33.3212,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74090000,16.2549,4.8765,11.3784,1.4955,14.9545,14.9545,1.3004,0.0000,32.0370,16.2549,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74100000,33.2460,9.9738,23.2722,3.0586,30.5863,30.5863,2.6597,0.0000,66.1490,33.2460,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74110000,16.9303,5.0791,11.8512,1.5576,15.5759,15.5759,1.3544,0.0000,35.0093,16.9303,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74120000,33.3495,10.0049,23.3447,3.0682,30.6815,30.6815,2.6680,0.0000,66.4937,33.3495,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74130000,16.7752,5.0325,11.7426,1.5433,15.4331,15.4331,1.3420,0.0000,35.0601,16.7752,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74140000,33.6741,10.1022,23.5719,3.0980,30.9802,30.9802,2.6939,0.0000,67.2307,33.6741,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74150000,16.3226,4.8968,11.4258,1.5017,15.0168,15.0168,1.3058,0.0000,33.3411,16.3226,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74160000,33.6541,10.0962,23.5579,3.0962,30.9618,30.9618,2.6923,0.0000,68.1271,33.6541,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74170000,16.5928,4.9778,11.6150,1.5265,15.2654,15.2654,1.3274,0.0000,33.7928,16.5928,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74180000,33.3466,10.0040,23.3426,3.0679,30.6789,30.6789,2.6677,0.0000,67.9400,33.3466,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74190000,17.3161,5.1948,12.1213,1.5931,15.9308,15.9308,1.3853,0.0000,34.6467,17.3161,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74200000,33.5077,10.0523,23.4554,3.0827,30.8271,30.8271,2.6806,0.0000,67.5186,33.5077,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74210000,16.1934,4.8580,11.3354,1.4898,14.8979,14.8979,1.2955,0.0000,32.9381,16.1934,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74220000,33.0259,9.9078,23.1181,3.0384,30.3838,30.3838,2.6421,0.0000,65.8658,33.0259,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74230000,16.8357,5.0507,11.7850,1.5489,15.4888,15.4888,1.3469,0.0000,34.0631,16.8357,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74240000,33.2478,9.9743,23.2735,3.0588,30.5880,30.5880,2.6598,0.0000,67.3681,33.2478,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74250000,16.9148,5.0744,11.8404,1.5562,15.5616,15.5616,1.3532,0.0000,34.9098,16.9148,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74260000,33.2096,9.9629,23.2467,3.0553,30.5528,30.5528,2.6568,0.0000,65.1199,33.2096,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74270000,16.9378,5.0813,11.8565,1.5583,15.5828,15.5828,1.3550,0.0000,34.1827,16.9378,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74280000,32.9157,9.8747,23.0410,3.0282,30.2825,30.2825,2.6333,0.0000,67.2563,32.9157,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74290000,16.2241,4.8672,11.3568,1.4926,14.9261,14.9261,1.2979,0.0000,32.5218,16.2241,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74300000,33.1830,9.9549,23.2281,3.0528,30.5284,30.5284,2.6546,0.0000,65.5657,33.1830,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74310000,16.6408,4.9922,11.6486,1.5310,15.3096,15.3096,1.3313,0.0000,34.8876,16.6408,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74320000,33.0245,9.9074,23.1172,3.0383,30.3826,30.3826,2.6420,0.0000,66.0016,33.0245,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74330000,16.0795,4.8239,11.2557,1.4793,14.7931,14.7931,1.2864,0.0000,32.4025,16.0795,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74340000,33.1086,9.9326,23.1760,3.0460,30.4599,30.4599,2.6487,0.0000,67.4343,33.1086,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74350000,17.1553,5.1466,12.0087,1.5783,15.7829,15.7829,1.3724,0.0000,35.5400,17.1553,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74360000,33.7085,10.1126,23.5960,3.1012,31.0118,31.0118,2.6967,0.0000,65.8007,33.7085,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74370000,16.6612,4.9983,11.6628,1.5328,15.3283,15.3283,1.3329,0.0000,32.2525,16.6612,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74380000,33.4757,10.0427,23.4330,3.0798,30.7977,30.7977,2.6781,0.0000,66.7831,33.4757,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74390000,15.9997,4.7999,11.1998,1.4720,14.7197,14.7197,1.2800,0.0000,32.1793,15.9997,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74400000,33.0330,9.9099,23.1231,3.0390,30.3903,30.3903,2.6426,0.0000,64.6703,33.0330,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74410000,15.9978,4.7993,11.1984,1.4718,14.7179,14.7179,1.2798,0.0000,32.5729,15.9978,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74420000,33.4723,10.0417,23.4306,3.0795,30.7946,30.7946,2.6778,0.0000,66.5028,33.4723,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74430000,16.9893,5.0968,11.8925,1.5630,15.6301,15.6301,1.3591,0.0000,33.8362,16.9893,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74440000,33.8354,10.1506,23.6848,3.1129,31.1285,31.1285,2.7068,0.0000,66.6735,33.8354,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74450000,16.8462,5.0539,11.7924,1.5499,15.4985,15.4985,1.3477,0.0000,33.4606,16.8462,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74460000,33.0564,9.9169,23.1395,3.0412,30.4119,30.4119,2.6445,0.0000,66.6492,33.0564,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74470000,16.8129,5.0439,11.7691,1.5468,15.4679,15.4679,1.3450,0.0000,33.4566,16.8129,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,74480000,32.7613,9.8284,22.9329,3.0140,30.1404,30.1404,2.6209,0.0000,66.4807,32.7613,NA,NA,NA,NA,NA,NA
