Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,WasBatched,DwmNotified,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.489104,12.242,12.242,0.245,5.509,12.242
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.503673,14.569,14.569,0.291,6.556,14.569
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.514895,11.222,11.222,0.224,5.050,11.222
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.526460,11.565,11.565,0.231,5.204,11.565
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.535928,9.468,9.468,0.189,4.261,9.468
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.548869,12.941,12.941,0.259,5.823,12.941
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.561233,12.364,12.364,0.247,5.564,12.364
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.573241,12.008,12.008,0.240,5.404,12.008
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.585523,12.282,12.282,0.246,5.527,12.282
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.598327,12.803,12.803,0.256,5.762,12.803
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.611104,12.777,12.777,0.256,5.750,12.777
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.624350,13.246,13.246,0.265,5.961,13.246
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.635874,11.524,11.524,0.230,5.186,11.524
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.648264,12.390,12.390,0.248,5.576,12.390
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.660071,11.807,11.807,0.236,5.313,11.807
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.672520,12.449,12.449,0.249,5.602,12.449
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.685141,12.622,12.622,0.252,5.680,12.622
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.698183,13.041,13.041,0.261,5.869,13.041
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.709097,10.915,10.915,0.218,4.912,10.915
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.720862,11.765,11.765,0.235,5.294,11.765
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.733483,12.621,12.621,0.252,5.680,12.621
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.745569,12.086,12.086,0.242,5.439,12.086
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.759240,13.671,13.671,0.273,6.152,13.671
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.771785,12.545,12.545,0.251,5.645,12.545
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.785329,13.544,13.544,0.271,6.095,13.544
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.799261,13.932,13.932,0.279,6.270,13.932
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.811686,12.424,12.424,0.248,5.591,12.424
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.824993,13.307,13.307,0.266,5.988,13.307
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.839608,14.614,14.614,0.292,6.576,14.614
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.850934,11.326,11.326,0.227,5.097,11.326
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.861576,10.642,10.642,0.213,4.789,10.642
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.873531,11.955,11.955,0.239,5.380,11.955
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.884492,10.961,10.961,0.219,4.932,10.961
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.895930,11.439,11.439,0.229,5.147,11.439
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.909256,13.326,13.326,0.267,5.997,13.326
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.922498,13.242,13.242,0.265,5.959,13.242
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.934257,11.759,11.759,0.235,5.292,11.759
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.946958,12.701,12.701,0.254,5.715,12.701
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.963487,16.529,16.529,0.331,7.438,16.529
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.976711,13.225,13.225,0.264,5.951,13.225
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,66.989858,13.147,13.147,0.263,5.916,13.147
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.002558,12.700,12.700,0.254,5.715,12.700
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.016588,14.030,14.030,0.281,6.313,14.030
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.030899,14.311,14.311,0.286,6.440,14.311
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.042568,11.669,11.669,0.233,5.251,11.669
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.057233,14.666,14.666,0.293,6.600,14.666
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.070419,13.185,13.185,0.264,5.933,13.185
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.083746,13.328,13.328,0.267,5.997,13.328
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.095245,11.498,11.498,0.230,5.174,11.498
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.105998,10.753,10.753,0.215,4.839,10.753
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.120303,14.305,14.305,0.286,6.437,14.305
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.132363,12.060,12.060,0.241,5.427,12.060
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.145415,13.051,13.051,0.261,5.873,13.051
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.157812,12.397,12.397,0.248,5.579,12.397
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.169459,11.647,11.647,0.233,5.241,11.647
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.183290,13.831,13.831,0.277,6.224,13.831
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.194795,11.505,11.505,0.230,5.177,11.505
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.207567,12.771,12.771,0.255,5.747,12.771
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.221882,14.316,14.316,0.286,6.442,14.316
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.234411,12.528,12.528,0.251,5.638,12.528
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.246566,12.155,12.155,0.243,5.470,12.155
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.259364,12.798,12.798,0.256,5.759,12.798
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.271630,12.267,12.267,0.245,5.520,12.267
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.282875,11.245,11.245,0.225,5.060,11.245
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.294784,11.909,11.909,0.238,5.359,11.909
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.308351,13.566,13.566,0.271,6.105,13.566
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.321147,12.796,12.796,0.256,5.758,12.796
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.332929,11.782,11.782,0.236,5.302,11.782
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.344934,12.005,12.005,0.240,5.402,12.005
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.359242,14.308,14.308,0.286,6.438,14.308
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.371697,12.456,12.456,0.249,5.605,12.456
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.384539,12.841,12.841,0.257,5.779,12.841
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.394610,10.071,10.071,0.201,4.532,10.071
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.409159,14.550,14.550,0.291,6.547,14.550
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.422628,13.468,13.468,0.269,6.061,13.468
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.437707,15.079,15.079,0.302,6.786,15.079
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.450905,13.198,13.198,0.264,5.939,13.198
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.463389,12.485,12.485,0.250,5.618,12.485
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.476465,13.076,13.076,0.262,5.884,13.076
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.488857,12.392,12.392,0.248,5.576,12.392
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.502515,13.658,13.658,0.273,6.146,13.658
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.515486,12.971,12.971,0.259,5.837,12.971
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.529062,13.576,13.576,0.272,6.109,13.576
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.541005,11.943,11.943,0.239,5.374,11.943
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.552634,11.629,11.629,0.233,5.233,11.629
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.565257,12.623,12.623,0.252,5.680,12.623
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.578345,13.088,13.088,0.262,5.890,13.088
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.589093,10.748,10.748,0.215,4.837,10.748
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.603439,14.346,14.346,0.287,6.456,14.346
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.616641,13.202,13.202,0.264,5.941,13.202
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.629027,12.386,12.386,0.248,5.574,12.386
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.642321,13.295,13.295,0.266,5.983,13.295
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.655685,13.363,13.363,0.267,6.014,13.363
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.667424,11.739,11.739,0.235,5.282,11.739
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.680960,13.536,13.536,0.271,6.091,13.536
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.692422,11.462,11.462,0.229,5.158,11.462
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.703803,11.381,11.381,0.228,5.121,11.381
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.717408,13.605,13.605,0.272,6.122,13.605
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.732087,14.678,14.678,0.294,6.605,14.678
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.747539,15.453,15.453,0.309,6.954,15.453
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.758189,10.650,10.650,0.213,4.792,10.650
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.771693,13.504,13.504,0.270,6.077,13.504
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.785416,13.723,13.723,0.274,6.176,13.723
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.796697,11.281,11.281,0.226,5.076,11.281
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.806002,9.305,9.305,0.186,4.187,9.305
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.819007,13.005,13.005,0.260,5.852,13.005
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.829329,10.322,10.322,0.206,4.645,10.322
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.841673,12.343,12.343,0.247,5.555,12.343
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.854119,12.446,12.446,0.249,5.601,12.446
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.866408,12.289,12.289,0.246,5.530,12.289
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.880363,13.955,13.955,0.279,6.280,13.955
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.893177,12.814,12.814,0.256,5.766,12.814
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.907629,14.452,14.452,0.289,6.503,14.452
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.920739,13.110,13.110,0.262,5.900,13.110
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.934848,14.109,14.109,0.282,6.349,14.109
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.946792,11.944,11.944,0.239,5.375,11.944
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.957026,10.234,10.234,0.205,4.605,10.234
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.969510,12.485,12.485,0.250,5.618,12.485
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.984417,14.907,14.907,0.298,6.708,14.907
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,67.997433,13.015,13.015,0.260,5.857,13.015
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.008157,10.725,10.725,0.214,4.826,10.725
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.021064,12.906,12.906,0.258,5.808,12.906
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.033275,12.211,12.211,0.244,5.495,12.211
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.045974,12.699,12.699,0.254,5.714,12.699
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.058252,12.278,12.278,0.246,5.525,12.278
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.069735,11.483,11.483,0.230,5.167,11.483
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.081684,11.950,11.950,0.239,5.377,11.950
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.094003,12.319,12.319,0.246,5.543,12.319
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.104558,10.555,10.555,0.211,4.750,10.555
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.118020,13.462,13.462,0.269,6.058,13.462
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.131826,13.806,13.806,0.276,6.213,13.806
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.144473,12.646,12.646,0.253,5.691,12.646
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.155796,11.323,11.323,0.226,5.095,11.323
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.167671,11.875,11.875,0.238,5.344,11.875
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.179361,11.690,11.690,0.234,5.260,11.690
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.190609,11.248,11.248,0.225,5.062,11.248
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.203199,12.590,12.590,0.252,5.665,12.590
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.218508,15.309,15.309,0.306,6.889,15.309
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.231865,13.357,13.357,0.267,6.011,13.357
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.244405,12.540,12.540,0.251,5.643,12.540
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.257683,13.278,13.278,0.266,5.975,13.278
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.269961,12.278,12.278,0.246,5.525,12.278
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.283476,13.515,13.515,0.270,6.082,13.515
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.294827,11.351,11.351,0.227,5.108,11.351
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.308670,13.842,13.842,0.277,6.229,13.842
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.321648,12.978,12.978,0.260,5.840,12.978
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.333199,11.551,11.551,0.231,5.198,11.551
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.344832,11.633,11.633,0.233,5.235,11.633
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.354561,9.730,9.730,0.195,4.378,9.730
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.366962,12.401,12.401,0.248,5.580,12.401
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.377916,10.954,10.954,0.219,4.929,10.954
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.392499,14.583,14.583,0.292,6.562,14.583
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.404998,12.499,12.499,0.250,5.625,12.499
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.417223,12.225,12.225,0.244,5.501,12.225
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.431869,14.645,14.645,0.293,6.590,14.645
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.441622,9.753,9.753,0.195,4.389,9.753
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.456977,15.355,15.355,0.307,6.910,15.355
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.468182,11.205,11.205,0.224,5.042,11.205
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.482436,14.254,14.254,0.285,6.414,14.254
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.492443,10.007,10.007,0.200,4.503,10.007
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.504819,12.376,12.376,0.248,5.569,12.376
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.518405,13.586,13.586,0.272,6.114,13.586
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.532985,14.581,14.581,0.292,6.561,14.581
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.544490,11.505,11.505,0.230,5.177,11.505
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.556564,12.074,12.074,0.241,5.433,12.074
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.568657,12.093,12.093,0.242,5.442,12.093
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.580582,11.925,11.925,0.239,5.366,11.925
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.596396,15.814,15.814,0.316,7.116,15.814
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.608863,12.467,12.467,0.249,5.610,12.467
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.621494,12.631,12.631,0.253,5.684,12.631
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.632676,11.181,11.181,0.224,5.032,11.181
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.643570,10.894,10.894,0.218,4.902,10.894
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.653375,9.805,9.805,0.196,4.412,9.805
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.665596,12.221,12.221,0.244,5.499,12.221
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,68.678434,12.838,12.838,0.257,5.777,12.838
