frame_index,timestamp_seconds,frame_time_ms,fps
6387,80.365300,16.418,60.91
6388,80.398479,33.179,30.14
6389,80.415155,16.676,59.97
6390,80.448428,33.273,30.05
6391,80.464855,16.427,60.88
6392,80.498217,33.362,29.97
6393,80.514801,16.585,60.30
6394,80.548099,33.298,30.03
6395,80.564723,16.624,60.15
6396,80.597912,33.189,30.13
6397,80.614410,16.498,60.61
6398,80.647778,33.368,29.97
6399,80.664950,17.172,58.23
6400,80.698445,33.495,29.85
6401,80.714913,16.467,60.73
6402,80.748668,33.755,29.63
6403,80.765175,16.507,60.58
6404,80.798413,33.238,30.09
6405,80.815255,16.842,59.38
6406,80.849085,33.830,29.56
6407,80.865412,16.327,61.25
6408,80.898537,33.125,30.19
6409,80.915354,16.817,59.46
6410,80.948598,33.244,30.08
6411,80.965385,16.787,59.57
6412,80.998955,33.570,29.79
6413,81.015951,16.996,58.84
6414,81.048850,32.900,30.40
6415,81.065431,16.581,60.31
6416,81.098848,33.417,29.93
6417,81.114819,15.972,62.61
6418,81.148208,33.388,29.95
6419,81.164940,16.732,59.77
6420,81.198348,33.408,29.93
6421,81.215023,16.675,59.97
6422,81.248029,33.006,30.30
6423,81.264476,16.447,60.80
6424,81.297943,33.468,29.88
6425,81.314737,16.794,59.55
6426,81.348245,33.509,29.84
6427,81.364121,15.876,62.99
6428,81.397688,33.567,29.79
6429,81.414694,17.006,58.80
6430,81.448072,33.378,29.96
6431,81.464682,16.610,60.20
6432,81.497959,33.277,30.05
6433,81.514343,16.383,61.04
6434,81.547787,33.445,29.90
6435,81.564446,16.659,60.03
6436,81.598053,33.607,29.76
6437,81.614905,16.852,59.34
6438,81.648264,33.359,29.98
6439,81.665075,16.811,59.48
6440,81.698186,33.111,30.20
6441,81.714611,16.425,60.88
6442,81.748055,33.444,29.90
6443,81.764683,16.628,60.14
6444,81.797755,33.072,30.24
6445,81.814698,16.943,59.02
6446,81.847585,32.887,30.41
6447,81.864475,16.890,59.21
6448,81.898124,33.648,29.72
6449,81.914951,16.827,59.43
6450,81.948548,33.597,29.76
6451,81.965108,16.560,60.39
6452,81.998324,33.216,30.11
6453,82.014722,16.398,60.98
6454,82.047930,33.208,30.11
6455,82.064075,16.145,61.94
6456,82.097370,33.294,30.04
6457,82.114052,16.682,59.94
6458,82.147468,33.416,29.93
6459,82.163933,16.465,60.74
6460,82.197812,33.879,29.52
6461,82.214475,16.663,60.01
6462,82.248268,33.793,29.59
6463,82.265520,17.253,57.96
6464,82.299185,33.664,29.71
6465,82.315704,16.520,60.53
6466,82.349038,33.333,30.00
6467,82.365851,16.813,59.48
6468,82.398806,32.956,30.34
6469,82.415574,16.768,59.64
6470,82.449187,33.613,29.75
6471,82.466090,16.903,59.16
6472,82.499343,33.253,30.07
6473,82.516087,16.744,59.72
6474,82.549183,33.096,30.21
6475,82.566035,16.851,59.34
6476,82.599655,33.620,29.74
6477,82.616193,16.538,60.47
6478,82.649429,33.236,30.09
6479,82.666268,16.839,59.39
6480,82.699380,33.112,30.20
6481,82.715896,16.517,60.55
6482,82.748902,33.006,30.30
6483,82.765434,16.531,60.49
6484,82.798713,33.279,30.05
6485,82.815657,16.944,59.02
6486,82.849107,33.450,29.90
6487,82.865750,16.643,60.08
6488,82.899439,33.689,29.68
6489,82.916274,16.835,59.40
6490,82.949605,33.331,30.00
6491,82.966440,16.835,59.40
6492,82.999562,33.122,30.19
6493,83.016234,16.672,59.98
6494,83.049437,33.203,30.12
6495,83.066488,17.051,58.65
6496,83.099742,33.254,30.07
6497,83.116317,16.575,60.33
6498,83.149777,33.460,29.89
6499,83.166272,16.495,60.63
6500,83.199681,33.409,29.93
6501,83.216589,16.908,59.14
6502,83.249920,33.332,30.00
6503,83.266461,16.541,60.46
6504,83.299328,32.867,30.43
6505,83.316276,16.948,59.00
6506,83.349596,33.320,30.01
6507,83.366436,16.840,59.38
6508,83.399246,32.810,30.48
6509,83.416056,16.810,59.49
6510,83.449365,33.309,30.02
6511,83.465901,16.536,60.47
6512,83.499171,33.270,30.06
6513,83.516085,16.914,59.12
6514,83.549008,32.922,30.37
6515,83.565662,16.655,60.04
6516,83.599112,33.450,29.90
6517,83.615752,16.639,60.10
6518,83.649247,33.495,29.86
6519,83.666301,17.054,58.64
6520,83.699890,33.589,29.77
6521,83.716340,16.451,60.79
6522,83.749924,33.583,29.78
6523,83.766454,16.530,60.50
6524,83.799856,33.403,29.94
6525,83.816617,16.761,59.66
6526,83.850605,33.988,29.42
6527,83.867513,16.908,59.14
6528,83.900606,33.093,30.22
6529,83.917115,16.509,60.57
6530,83.950486,33.371,29.97
6531,83.967180,16.694,59.90
6532,84.000536,33.356,29.98
6533,84.016941,16.405,60.96
6534,84.050308,33.366,29.97
6535,84.067042,16.735,59.76
6536,84.100618,33.575,29.78
6537,84.117252,16.635,60.12
6538,84.151226,33.974,29.43
6539,84.167260,16.033,62.37
6540,84.200531,33.271,30.06
6541,84.217226,16.695,59.90
6542,84.250050,32.824,30.47
6543,84.266722,16.672,59.98
6544,84.300137,33.416,29.93
6545,84.317214,17.077,58.56
6546,84.350386,33.172,30.15
6547,84.366781,16.395,60.99
6548,84.399993,33.212,30.11
6549,84.416591,16.598,60.25
6550,84.450435,33.843,29.55
6551,84.467478,17.043,58.67
6552,84.500458,32.980,30.32
6553,84.516891,16.434,60.85
6554,84.550459,33.567,29.79
6555,84.567504,17.046,58.67
6556,84.600559,33.055,30.25
6557,84.617527,16.968,58.94
6558,84.651283,33.756,29.62
6559,84.667962,16.679,59.96
6560,84.701459,33.497,29.85
6561,84.718143,16.684,59.94
6562,84.751161,33.018,30.29
6563,84.767891,16.730,59.77
6564,84.800882,32.991,30.31
6565,84.817624,16.742,59.73
6566,84.851239,33.615,29.75
6567,84.867994,16.756,59.68
6568,84.901273,33.279,30.05
6569,84.918188,16.915,59.12
6570,84.951006,32.818,30.47
6571,84.967819,16.813,59.48
6572,85.001285,33.466,29.88
6573,85.018172,16.887,59.22
6574,85.050966,32.794,30.49
6575,85.067138,16.173,61.83
6576,85.100815,33.676,29.69
6577,85.117904,17.089,58.52
6578,85.151516,33.612,29.75
6579,85.168513,16.997,58.83
6580,85.201817,33.304,30.03
6581,85.218258,16.441,60.82
6582,85.251431,33.172,30.15
6583,85.268380,16.949,59.00
6584,85.301865,33.485,29.86
6585,85.319078,17.213,58.10
6586,85.352686,33.608,29.75
6587,85.369743,17.057,58.63
6588,85.403323,33.579,29.78
6589,85.420139,16.816,59.47
6590,85.453160,33.021,30.28
6591,85.470189,17.029,58.72
6592,85.503297,33.108,30.20
6593,85.519767,16.470,60.72
6594,85.552771,33.004,30.30
6595,85.569068,16.297,61.36
6596,85.602807,33.739,29.64
6597,85.619704,16.897,59.18
6598,85.653416,33.712,29.66
6599,85.670753,17.338,57.68
6600,85.704178,33.425,29.92
6601,85.720495,16.317,61.29
6602,85.753710,33.214,30.11
6603,85.770481,16.772,59.62
6604,85.803285,32.804,30.48
6605,85.820376,17.091,58.51
6606,85.853767,33.390,29.95
6607,85.870669,16.902,59.16
6608,85.903640,32.971,30.33
6609,85.920317,16.677,59.96
6610,85.953787,33.470,29.88
6611,85.970146,16.360,61.13
6612,86.003822,33.676,29.70
6613,86.019970,16.148,61.93
6614,86.053782,33.812,29.58
6615,86.070729,16.947,59.01
6616,86.103922,33.192,30.13
6617,86.120393,16.472,60.71
6618,86.153863,33.470,29.88
6619,86.170521,16.658,60.03
6620,86.203875,33.353,29.98
6621,86.220633,16.758,59.67
6622,86.254809,34.176,29.26
6623,86.271148,16.339,61.21
6624,86.304472,33.325,30.01
6625,86.321265,16.793,59.55
6626,86.354434,33.169,30.15
6627,86.370800,16.366,61.10
6628,86.404593,33.793,29.59
6629,86.421366,16.774,59.62
6630,86.454138,32.772,30.51
6631,86.471513,17.376,57.55
6632,86.505164,33.650,29.72
6633,86.521869,16.706,59.86
6634,86.555300,33.431,29.91
6635,86.572145,16.845,59.36
6636,86.605210,33.065,30.24
6637,86.621569,16.359,61.13
6638,86.654707,33.139,30.18
6639,86.671081,16.374,61.07
6640,86.704202,33.120,30.19
6641,86.721044,16.842,59.37
6642,86.754262,33.218,30.10
6643,86.771638,17.377,57.55
6644,86.805143,33.505,29.85
6645,86.822163,17.020,58.76
6646,86.855663,33.499,29.85
6647,86.872689,17.027,58.73
6648,86.906312,33.622,29.74
6649,86.922980,16.668,59.99
6650,86.956127,33.147,30.17
6651,86.972593,16.466,60.73
6652,87.005548,32.954,30.35
6653,87.022553,17.006,58.80
6654,87.055642,33.089,30.22
6655,87.072158,16.517,60.54
6656,87.105683,33.524,29.83
6657,87.122324,16.641,60.09
6658,87.155413,33.090,30.22
6659,87.172194,16.781,59.59
6660,87.206212,34.018,29.40
6661,87.222357,16.145,61.94
6662,87.255570,33.213,30.11
6663,87.272737,17.167,58.25
6664,87.306200,33.463,29.88
6665,87.322299,16.099,62.11
6666,87.355952,33.653,29.72
6667,87.372534,16.582,60.31
6668,87.406255,33.722,29.65
6669,87.423009,16.754,59.69
6670,87.456217,33.207,30.11
6671,87.472764,16.547,60.43
6672,87.506065,33.301,30.03
6673,87.522252,16.187,61.78
6674,87.554916,32.664,30.62
6675,87.571704,16.789,59.56
6676,87.605303,33.599,29.76
6677,87.621569,16.265,61.48
6678,87.655101,33.532,29.82
6679,87.671771,16.670,59.99
6680,87.705672,33.901,29.50
6681,87.723024,17.352,57.63
6682,87.756756,33.733,29.64
6683,87.773760,17.004,58.81
6684,87.807272,33.511,29.84
6685,87.824267,16.995,58.84
6686,87.857847,33.580,29.78
6687,87.874394,16.547,60.43
6688,87.907575,33.181,30.14
6689,87.924284,16.709,59.85
6690,87.957716,33.432,29.91
6691,87.974652,16.936,59.05
6692,88.007675,33.024,30.28
6693,88.023995,16.320,61.27
6694,88.056930,32.934,30.36
6695,88.073842,16.912,59.13
6696,88.106967,33.125,30.19
6697,88.123578,16.611,60.20
6698,88.156609,33.031,30.27
6699,88.174437,17.827,56.09
6700,88.208020,33.583,29.78
6701,88.224471,16.451,60.79
6702,88.257847,33.376,29.96
6703,88.274109,16.262,61.49
6704,88.307253,33.145,30.17
6705,88.324342,17.089,58.52
6706,88.357180,32.838,30.45
6707,88.374046,16.866,59.29
6708,88.407191,33.145,30.17
6709,88.423920,16.729,59.78
6710,88.457051,33.131,30.18
6711,88.473684,16.633,60.12
6712,88.506570,32.886,30.41
6713,88.523280,16.710,59.84
6714,88.556396,33.116,30.20
6715,88.573016,16.620,60.17
6716,88.605925,32.908,30.39
6717,88.622339,16.415,60.92
6718,88.655441,33.101,30.21
6719,88.672112,16.671,59.98
6720,88.705930,33.818,29.57
6721,88.722505,16.575,60.33
6722,88.755921,33.416,29.93
6723,88.772635,16.714,59.83
6724,88.805954,33.319,30.01
6725,88.822675,16.721,59.81
6726,88.856057,33.382,29.96
6727,88.872612,16.554,60.41
6728,88.906124,33.513,29.84
6729,88.923012,16.887,59.22
6730,88.956267,33.255,30.07
6731,88.972483,16.216,61.67
6732,89.005778,33.295,30.03
6733,89.022897,17.119,58.41
6734,89.056216,33.319,30.01
6735,89.072837,16.622,60.16
6736,89.106681,33.844,29.55
6737,89.123126,16.445,60.81
6738,89.156600,33.474,29.87
6739,89.173626,17.026,58.73
6740,89.207098,33.471,29.88
6741,89.223286,16.188,61.77
6742,89.256623,33.337,30.00
6743,89.273513,16.890,59.21
6744,89.307053,33.540,29.82
6745,89.323834,16.781,59.59
6746,89.357519,33.685,29.69
6747,89.374358,16.839,59.39
6748,89.407662,33.305,30.03
6749,89.423915,16.253,61.53
6750,89.457010,33.095,30.22
6751,89.473798,16.788,59.57
6752,89.507512,33.714,29.66
6753,89.524000,16.488,60.65
6754,89.557307,33.307,30.02
6755,89.574445,17.139,58.35
6756,89.608183,33.738,29.64
6757,89.624415,16.232,61.61
6758,89.657533,33.118,30.20
6759,89.673326,15.792,63.32
6760,89.706965,33.639,29.73
6761,89.723417,16.452,60.78
6762,89.756830,33.413,29.93
6763,89.773668,16.838,59.39
6764,89.807394,33.726,29.65
6765,89.824199,16.805,59.51
6766,89.857218,33.019,30.29
6767,89.874238,17.020,58.75
6768,89.907223,32.985,30.32
6769,89.923618,16.395,61.00
6770,89.956628,33.010,30.29
6771,89.973640,17.012,58.78
6772,90.007375,33.735,29.64
6773,90.023822,16.446,60.80
6774,90.057300,33.479,29.87
6775,90.073415,16.115,62.05
6776,90.106843,33.427,29.92
6777,90.123720,16.878,59.25
6778,90.157114,33.393,29.95
6779,90.173469,16.356,61.14
6780,90.206919,33.449,29.90
6781,90.223753,16.834,59.40
6782,90.256982,33.229,30.09
6783,90.273640,16.658,60.03
6784,90.307034,33.394,29.95
6785,90.323179,16.145,61.94
6786,90.356676,33.497,29.85
6787,90.373746,17.070,58.58
6788,90.407413,33.667,29.70
6789,90.423680,16.267,61.47
6790,90.456513,32.833,30.46
6791,90.473398,16.885,59.22
6792,90.506588,33.189,30.13
6793,90.523093,16.505,60.59
6794,90.556711,33.619,29.75
6795,90.572856,16.144,61.94
6796,90.605942,33.086,30.22
6797,90.622968,17.027,58.73
6798,90.656743,33.774,29.61
6799,90.673289,16.547,60.43
6800,90.707094,33.805,29.58
6801,90.723519,16.425,60.88
6802,90.756587,33.068,30.24
6803,90.773299,16.712,59.84
6804,90.806892,33.593,29.77
6805,90.823690,16.799,59.53
6806,90.857314,33.624,29.74
6807,90.873987,16.672,59.98
6808,90.907849,33.862,29.53
6809,90.924874,17.025,58.74
6810,90.958216,33.342,29.99
6811,90.975217,17.002,58.82
6812,91.008004,32.787,30.50
6813,91.024842,16.838,59.39
6814,91.058093,33.251,30.07
6815,91.074894,16.801,59.52
6816,91.108594,33.701,29.67
6817,91.125350,16.755,59.68
6818,91.158665,33.315,30.02
6819,91.175543,16.878,59.25
6820,91.207986,32.443,30.82
6821,91.224817,16.831,59.42
6822,91.258345,33.529,29.83
6823,91.274759,16.414,60.92
6824,91.308156,33.397,29.94
6825,91.324895,16.739,59.74
6826,91.357868,32.972,30.33
6827,91.374621,16.754,59.69
6828,91.407981,33.360,29.98
6829,91.424528,16.547,60.43
6830,91.458168,33.641,29.73
6831,91.475243,17.075,58.57
6832,91.508700,33.457,29.89
6833,91.524955,16.255,61.52
6834,91.558543,33.588,29.77
6835,91.575323,16.781,59.59
6836,91.609015,33.692,29.68
6837,91.625868,16.853,59.34
6838,91.659212,33.344,29.99
6839,91.676286,17.074,58.57
6840,91.709210,32.925,30.37
6841,91.726220,17.009,58.79
6842,91.759011,32.791,30.50
6843,91.775729,16.718,59.81
6844,91.808986,33.257,30.07
6845,91.825811,16.824,59.44
6846,91.859238,33.427,29.92
6847,91.875879,16.641,60.09
6848,91.909270,33.392,29.95
6849,91.925781,16.511,60.56
6850,91.958558,32.776,30.51
6851,91.975328,16.770,59.63
6852,92.008171,32.843,30.45
6853,92.024630,16.459,60.76
6854,92.058113,33.483,29.87
6855,92.074354,16.240,61.58
6856,92.107407,33.053,30.25
6857,92.124206,16.799,59.53
6858,92.157314,33.108,30.20
6859,92.174140,16.826,59.43
6860,92.207651,33.510,29.84
6861,92.224029,16.379,61.06
6862,92.257343,33.314,30.02
6863,92.274413,17.070,58.58
6864,92.307689,33.276,30.05
6865,92.324216,16.527,60.51
6866,92.357469,33.253,30.07
6867,92.374108,16.638,60.10
6868,92.407430,33.323,30.01
6869,92.423871,16.441,60.82
6870,92.457654,33.783,29.60
6871,92.474612,16.959,58.97
6872,92.508073,33.461,29.89
6873,92.524293,16.220,61.65
6874,92.557351,33.057,30.25
6875,92.574721,17.370,57.57
6876,92.607975,33.254,30.07
6877,92.624565,16.589,60.28
6878,92.658300,33.736,29.64
6879,92.674820,16.520,60.53
6880,92.707969,33.149,30.17
6881,92.724561,16.592,60.27
6882,92.758002,33.441,29.90
6883,92.774450,16.448,60.80
6884,92.807596,33.146,30.17
6885,92.824363,16.767,59.64
6886,92.857933,33.570,29.79
6887,92.874647,16.713,59.83
6888,92.907697,33.050,30.26
6889,92.924829,17.133,58.37
6890,92.958129,33.300,30.03
6891,92.974418,16.288,61.39
6892,93.007918,33.500,29.85
6893,93.024888,16.971,58.92
6894,93.058448,33.560,29.80
6895,93.074710,16.262,61.49
6896,93.108355,33.645,29.72
6897,93.124986,16.630,60.13
6898,93.157988,33.002,30.30
6899,93.174830,16.843,59.37
6900,93.208066,33.236,30.09
6901,93.224762,16.696,59.90
6902,93.258015,33.253,30.07
6903,93.274890,16.875,59.26
6904,93.308412,33.523,29.83
6905,93.324750,16.337,61.21
6906,93.358235,33.486,29.86
6907,93.375437,17.202,58.13
6908,93.409358,33.921,29.48
6909,93.426080,16.721,59.80
6910,93.459849,33.769,29.61
6911,93.476510,16.661,60.02
6912,93.509798,33.288,30.04
6913,93.526786,16.988,58.86
6914,93.559951,33.165,30.15
6915,93.576498,16.548,60.43
6916,93.609710,33.211,30.11
6917,93.626283,16.573,60.34
6918,93.660025,33.742,29.64
6919,93.676631,16.606,60.22
6920,93.709654,33.023,30.28
6921,93.726334,16.680,59.95
6922,93.759910,33.577,29.78
6923,93.776814,16.904,59.16
6924,93.811038,34.223,29.22
6925,93.827811,16.774,59.62
6926,93.861032,33.221,30.10
6927,93.877393,16.361,61.12
6928,93.910581,33.188,30.13
6929,93.927123,16.541,60.45
6930,93.960599,33.476,29.87
6931,93.977598,16.999,58.83
6932,94.011235,33.637,29.73
6933,94.027804,16.568,60.36
6934,94.061529,33.726,29.65
6935,94.078300,16.771,59.63
6936,94.111457,33.157,30.16
6937,94.128188,16.731,59.77
6938,94.161303,33.115,30.20
6939,94.178147,16.843,59.37
6940,94.211419,33.273,30.05
6941,94.227985,16.566,60.36
6942,94.261258,33.272,30.06
6943,94.277764,16.507,60.58
6944,94.311121,33.357,29.98
6945,94.327982,16.861,59.31
6946,94.361289,33.307,30.02
6947,94.378260,16.971,58.93
6948,94.411355,33.095,30.22
6949,94.427891,16.536,60.47
6950,94.461188,33.298,30.03
6951,94.477074,15.886,62.95
6952,94.510929,33.855,29.54
6953,94.527657,16.728,59.78
6954,94.560687,33.029,30.28
6955,94.577147,16.460,60.75
6956,94.610696,33.549,29.81
6957,94.627175,16.479,60.68
6958,94.660636,33.461,29.89
6959,94.677550,16.914,59.12
6960,94.710472,32.922,30.38
6961,94.726856,16.384,61.04
6962,94.760421,33.566,29.79
6963,94.777162,16.741,59.74
6964,94.810519,33.357,29.98
6965,94.827427,16.908,59.15
6966,94.860827,33.400,29.94
6967,94.878112,17.286,57.85
6968,94.911492,33.380,29.96
6969,94.927651,16.159,61.88
6970,94.961208,33.557,29.80
6971,94.977831,16.623,60.16
6972,95.011450,33.619,29.74
6973,95.028311,16.860,59.31
6974,95.061515,33.204,30.12
6975,95.078803,17.289,57.84
6976,95.112038,33.235,30.09
6977,95.128878,16.839,59.38
6978,95.162195,33.317,30.01
6979,95.179064,16.869,59.28
6980,95.212460,33.396,29.94
6981,95.229084,16.624,60.16
6982,95.263052,33.968,29.44
6983,95.279719,16.667,60.00
6984,95.313387,33.667,29.70
6985,95.330983,17.597,56.83
6986,95.363838,32.854,30.44
6987,95.380378,16.540,60.46
6988,95.413724,33.346,29.99
6989,95.430427,16.703,59.87
6990,95.463745,33.318,30.01
6991,95.480109,16.364,61.11
6992,95.513251,33.142,30.17
6993,95.529939,16.688,59.92
6994,95.563032,33.093,30.22
6995,95.580219,17.187,58.18
6996,95.614077,33.858,29.54
6997,95.631311,17.234,58.03
6998,95.664655,33.344,29.99
6999,95.681196,16.541,60.46
7000,95.714557,33.362,29.97
7001,95.730518,15.960,62.66
7002,95.763849,33.331,30.00
7003,95.781026,17.177,58.22
7004,95.814290,33.264,30.06
7005,95.831347,17.056,58.63
7006,95.864912,33.565,29.79
7007,95.881092,16.180,61.81
7008,95.914225,33.134,30.18
7009,95.930295,16.070,62.23
7010,95.963559,33.264,30.06
7011,95.979935,16.376,61.07
7012,96.013269,33.334,30.00
7013,96.029176,15.907,62.87
7014,96.062227,33.050,30.26
7015,96.078288,16.061,62.26
7016,96.111815,33.527,29.83
7017,96.128633,16.818,59.46
7018,96.161758,33.126,30.19
7019,96.178565,16.806,59.50
7020,96.211983,33.419,29.92
7021,96.228428,16.445,60.81
7022,96.261706,33.278,30.05
7023,96.278343,16.637,60.11
7024,96.311836,33.494,29.86
7025,96.328928,17.092,58.51
7026,96.362164,33.237,30.09
7027,96.378738,16.574,60.34
7028,96.412100,33.362,29.97
7029,96.428659,16.559,60.39
7030,96.461645,32.987,30.32
7031,96.478395,16.749,59.70
7032,96.511788,33.394,29.95
7033,96.528859,17.070,58.58
7034,96.561831,32.972,30.33
7035,96.578730,16.899,59.17
7036,96.611486,32.756,30.53
7037,96.627844,16.358,61.13
7038,96.661235,33.391,29.95
7039,96.678155,16.920,59.10
7040,96.711683,33.527,29.83
7041,96.727810,16.127,62.01
7042,96.761232,33.422,29.92
7043,96.778227,16.995,58.84
7044,96.811858,33.630,29.74
7045,96.828898,17.040,58.68
7046,96.862630,33.732,29.65
7047,96.879573,16.943,59.02
7048,96.912457,32.883,30.41
7049,96.929384,16.928,59.07
7050,96.962275,32.891,30.40
7051,96.979365,17.090,58.51
7052,97.012961,33.596,29.77
7053,97.029635,16.674,59.97
7054,97.062658,33.023,30.28
7055,97.078926,16.268,61.47
7056,97.112127,33.201,30.12
7057,97.129245,17.118,58.42
7058,97.162378,33.134,30.18
7059,97.179240,16.861,59.31
7060,97.212326,33.086,30.22
7061,97.229335,17.010,58.79
7062,97.263347,34.012,29.40
7063,97.280239,16.893,59.20
7064,97.313793,33.554,29.80
7065,97.330600,16.807,59.50
7066,97.363909,33.309,30.02
7067,97.380370,16.461,60.75
7068,97.413599,33.228,30.09
7069,97.430596,16.997,58.83
7070,97.463645,33.049,30.26
7071,97.480719,17.074,58.57
7072,97.514154,33.435,29.91
7073,97.530836,16.683,59.94
7074,97.564022,33.186,30.13
7075,97.581158,17.136,58.36
7076,97.614297,33.139,30.18
7077,97.631284,16.987,58.87
7078,97.664753,33.469,29.88
7079,97.681150,16.397,60.99
7080,97.714275,33.125,30.19
7081,97.731600,17.325,57.72
7082,97.764812,33.211,30.11
7083,97.781133,16.322,61.27
7084,97.814797,33.663,29.71
7085,97.831082,16.286,61.40
7086,97.864117,33.035,30.27
7087,97.880812,16.695,59.90
7088,97.913949,33.136,30.18
7089,97.930677,16.729,59.78
7090,97.963724,33.047,30.26
7091,97.980485,16.761,59.66
7092,98.013860,33.375,29.96
7093,98.030812,16.953,58.99
7094,98.064516,33.703,29.67
7095,98.081180,16.664,60.01
7096,98.114545,33.365,29.97
7097,98.131053,16.507,60.58
7098,98.164250,33.197,30.12
7099,98.180968,16.718,59.82
7100,98.214357,33.389,29.95
7101,98.231157,16.801,59.52
7102,98.264477,33.320,30.01
7103,98.281611,17.134,58.36
7104,98.315053,33.441,29.90
7105,98.331581,16.528,60.50
7106,98.365305,33.724,29.65
7107,98.382140,16.836,59.40
7108,98.415284,33.143,30.17
7109,98.432296,17.012,58.78
7110,98.465765,33.469,29.88
7111,98.482328,16.563,60.37
7112,98.515990,33.661,29.71
7113,98.532719,16.729,59.78
7114,98.565773,33.055,30.25
7115,98.582089,16.316,61.29
7116,98.615129,33.041,30.27
7117,98.631389,16.259,61.50
7118,98.665390,34.002,29.41
7119,98.682133,16.743,59.73
7120,98.715080,32.947,30.35
7121,98.732102,17.022,58.75
7122,98.765350,33.248,30.08
7123,98.781920,16.570,60.35
7124,98.814915,32.995,30.31
7125,98.831482,16.567,60.36
7126,98.864529,33.047,30.26
7127,98.881097,16.569,60.36
7128,98.914432,33.335,30.00
7129,98.930721,16.289,61.39
7130,98.963746,33.025,30.28
7131,98.980014,16.267,61.47
7132,99.013689,33.675,29.70
7133,99.030604,16.915,59.12
7134,99.064588,33.984,29.43
7135,99.081312,16.724,59.79
7136,99.114049,32.737,30.55
7137,99.130825,16.776,59.61
7138,99.164240,33.415,29.93
7139,99.181128,16.888,59.21
7140,99.214684,33.556,29.80
7141,99.231694,17.010,58.79
7142,99.264885,33.192,30.13
7143,99.281358,16.473,60.71
7144,99.314707,33.348,29.99
7145,99.331155,16.448,60.80
7146,99.365171,34.016,29.40
7147,99.381749,16.578,60.32
7148,99.415046,33.297,30.03
7149,99.431389,16.343,61.19
7150,99.464354,32.965,30.34
7151,99.481918,17.565,56.93
7152,99.515007,33.089,30.22
7153,99.531816,16.809,59.49
7154,99.565009,33.193,30.13
7155,99.582025,17.016,58.77
7156,99.615361,33.336,30.00
7157,99.631881,16.520,60.53
7158,99.665577,33.696,29.68
7159,99.682839,17.262,57.93
7160,99.715466,32.627,30.65
7161,99.732356,16.890,59.21
7162,99.766038,33.682,29.69
7163,99.782587,16.549,60.43
7164,99.815863,33.276,30.05
7165,99.832196,16.334,61.22
7166,99.865112,32.916,30.38
7167,99.881632,16.520,60.53
7168,99.915277,33.645,29.72
7169,99.932122,16.845,59.37
7170,99.965351,33.229,30.09
7171,99.981274,15.923,62.80
7172,100.014533,33.259,30.07
7173,100.031145,16.612,60.20
7174,100.064902,33.756,29.62
7175,100.081470,16.568,60.36
7176,100.114715,33.245,30.08
7177,100.131859,17.144,58.33
7178,100.165681,33.822,29.57
7179,100.182601,16.920,59.10
7180,100.215791,33.190,30.13
7181,100.232196,16.405,60.96
7182,100.265786,33.590,29.77
7183,100.282395,16.609,60.21
7184,100.316279,33.883,29.51
7185,100.333100,16.821,59.45
7186,100.365958,32.858,30.43
7187,100.382883,16.926,59.08
7188,100.416541,33.658,29.71
7189,100.433747,17.207,58.12
7190,100.466777,33.029,30.28
7191,100.483686,16.909,59.14
7192,100.517148,33.462,29.88
7193,100.533878,16.730,59.77
7194,100.567369,33.491,29.86
7195,100.584051,16.682,59.94
7196,100.617493,33.442,29.90
7197,100.634530,17.037,58.70
7198,100.667609,33.079,30.23
7199,100.683858,16.249,61.54
7200,100.717766,33.908,29.49
7201,100.734211,16.444,60.81
7202,100.767627,33.416,29.93
7203,100.783826,16.200,61.73
7204,100.817643,33.817,29.57
7205,100.834299,16.656,60.04
7206,100.868175,33.876,29.52
7207,100.884201,16.025,62.40
7208,100.917291,33.090,30.22
7209,100.933852,16.560,60.38
7210,100.967177,33.325,30.01
7211,100.984229,17.052,58.64
7212,101.017585,33.357,29.98
7213,101.033873,16.288,61.40
7214,101.067377,33.504,29.85
7215,101.084207,16.830,59.42
7216,101.117583,33.376,29.96
7217,101.134415,16.833,59.41
7218,101.167505,33.090,30.22
7219,101.184073,16.567,60.36
7220,101.217289,33.216,30.11
7221,101.234320,17.031,58.72
7222,101.267688,33.368,29.97
7223,101.284053,16.365,61.10
7224,101.317321,33.268,30.06
7225,101.334616,17.295,57.82
7226,101.367983,33.367,29.97
7227,101.384257,16.274,61.45
7228,101.417686,33.429,29.91
7229,101.434463,16.777,59.60
7230,101.467279,32.816,30.47
7231,101.483698,16.419,60.91
7232,101.516720,33.022,30.28
7233,101.533229,16.509,60.57
7234,101.566677,33.448,29.90
7235,101.583275,16.598,60.25
7236,101.616500,33.226,30.10
7237,101.633577,17.077,58.56
7238,101.666813,33.235,30.09
7239,101.682976,16.163,61.87
7240,101.716169,33.193,30.13
7241,101.732807,16.638,60.10
7242,101.766306,33.499,29.85
7243,101.782796,16.490,60.64
7244,101.815641,32.845,30.45
7245,101.832324,16.683,59.94
7246,101.865491,33.167,30.15
7247,101.881538,16.048,62.31
7248,101.914877,33.338,30.00
7249,101.931550,16.673,59.98
7250,101.965147,33.597,29.76
7251,101.981579,16.432,60.86
7252,102.014679,33.099,30.21
7253,102.030996,16.318,61.28
7254,102.064694,33.698,29.68
7255,102.080683,15.989,62.54
7256,102.113693,33.010,30.29
7257,102.131197,17.504,57.13
7258,102.164883,33.687,29.69
7259,102.181819,16.935,59.05
